model_rollout_seconds,one_step_mae,one_step_relative_rmse,one_step_rmse,rollout_mae,rollout_relative_rmse,rollout_rmse,rollout_steps,solver_seconds
0.2903642049059272,0.0010900853667408228,0.10785529017448425,0.008005496114492416,0.018715234473347664,1.0079094171524048,0.07462431490421295,199.0,0.02186815394088626
0.29081277921795845,0.001102945883758366,0.10825324803590775,0.008352121338248253,0.01923864148557186,1.0084223747253418,0.07760869711637497,199.0,0.027636639308184385
0.29653409589082,0.0011062973644584417,0.11753171682357788,0.009124296717345715,0.019288044422864914,1.008394718170166,0.07808848470449448,199.0,0.029848945792764425
0.2892324379645288,0.0011024987325072289,0.1078096404671669,0.008314467035233974,0.019224507734179497,1.0082588195800781,0.07756412774324417,199.0,0.027974810916930437
0.29222423303872347,0.0011073083151131868,0.11669647693634033,0.009079202078282833,0.01928645372390747,1.0084209442138672,0.07826072722673416,199.0,0.026974520180374384
0.28612957429140806,0.0010924567468464375,0.10671450197696686,0.007680708542466164,0.017869921401143074,1.0076473951339722,0.07234334945678711,199.0,0.019512060098350048
0.2869548345915973,0.0010920666391029954,0.11178149282932281,0.008032115176320076,0.017786163836717606,1.0075769424438477,0.07221881300210953,199.0,0.018316471949219704
0.2825019578449428,0.0010917918989434838,0.10645250976085663,0.007662112358957529,0.01783851906657219,1.0076912641525269,0.072348952293396,199.0,0.01815864583477378
0.2822577292099595,0.0010923860827460885,0.11341805756092072,0.008209713734686375,0.01790706440806389,1.0075984001159668,0.07275208085775375,199.0,0.018275925889611244
0.2887842431664467,0.0011071724584326148,0.11352955549955368,0.008535824716091156,0.018490266054868698,1.0073139667510986,0.07554635405540466,199.0,0.027050849981606007
0.29308268101885915,0.0011080013355240226,0.12040860205888748,0.00907609611749649,0.018495848402380943,1.0074162483215332,0.07574649900197983,199.0,0.028072671964764595
0.2901924382895231,0.0011078477837145329,0.11905311048030853,0.008978131227195263,0.01852678321301937,1.0073448419570923,0.07577666640281677,199.0,0.026329346001148224
